timestamp_ms,timestamp_iso,active_provider,on_fallback,coverage_pct,area_sqm,active_robots,accuracy,latency_ms,reliability,freshness_ms,degraded
1775418742385,2026-04-05T21:52:22+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418745360,2026-04-05T21:52:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418748367,2026-04-05T21:52:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418751371,2026-04-05T21:52:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418754370,2026-04-05T21:52:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418757381,2026-04-05T21:52:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418759557,2026-04-05T21:52:39+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418762544,2026-04-05T21:52:42+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418765549,2026-04-05T21:52:45+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418768549,2026-04-05T21:52:48+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418771564,2026-04-05T21:52:51+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418774545,2026-04-05T21:52:54+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418777540,2026-04-05T21:52:57+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418780543,2026-04-05T21:53:00+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418783547,2026-04-05T21:53:03+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418786552,2026-04-05T21:53:06+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418788693,2026-04-05T21:53:08+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418791693,2026-04-05T21:53:11+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418794690,2026-04-05T21:53:14+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418797692,2026-04-05T21:53:17+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418800692,2026-04-05T21:53:20+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418803689,2026-04-05T21:53:23+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418806691,2026-04-05T21:53:26+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418809690,2026-04-05T21:53:29+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418812692,2026-04-05T21:53:32+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418815691,2026-04-05T21:53:35+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418818706,2026-04-05T21:53:38+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418821007,2026-04-05T21:53:41+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418823986,2026-04-05T21:53:43+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418826994,2026-04-05T21:53:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
